,i1_legid,i1_hops,i1_dep_1_place,i1_rcf_1_place,i1_rcf_1_p,i1_rcf_1_e,i1_dep_2_place,i1_rcf_2_place,i1_rcf_2_p,i1_rcf_2_e,i1_dep_3_place,i1_rcf_3_place,i1_rcf_3_p,i1_rcf_3_e,origin,desti,order_date,planned_date,deliver_date,lead_time,value,cargo_price_unit,weight,risk_1,risk_2,risk_3,risk_all,distance,cargo_price
639,5143,1,AMS,DOH,1069,877,?,?,0,0,?,?,0,0,AMS,DOH,2019-01-31 09:15:35,2019-02-01 03:04:35,2019-01-31 23:52:35,877,24367,0.78,3.68,4.0,0.0,0.0,4.0,3057.0,8774.81
640,7859,1,MUC,OSL,395,146,?,?,0,0,?,?,0,0,MUC,OSL,2019-02-10 09:52:41,2019-02-10 16:27:41,2019-02-10 12:18:41,146,11161,0.64,0.67,2.0,0.0,0.0,2.0,818.0,350.76
641,4211,1,FRA,HKG,685,766,?,?,0,0,?,?,0,0,FRA,HKG,2019-03-19 09:13:48,2019-03-19 20:38:48,2019-03-19 21:59:48,766,15147,0.76,3.82,3.0,0.0,0.0,3.0,5685.0,16504.69
642,14415,1,PVG,SVO,880,523,?,?,0,0,?,?,0,0,PVG,SVO,2019-03-11 05:14:33,2019-03-11 19:54:33,2019-03-11 13:57:33,523,15723,0.33,1.38,2.0,0.0,0.0,2.0,4254.0,1937.27
643,10651,2,LHR,PVG,1635,1379,PVG,DXB,795,403,?,?,0,0,LHR,DXB,2019-03-16 06:49:57,2019-03-17 23:19:57,2019-03-17 12:31:57,1782,51915,0.51,1.3,2.0,2.0,0.0,4.0,3414.0,2263.48
644,6374,1,LHR,DOH,970,733,?,?,0,0,?,?,0,0,LHR,DOH,2019-03-11 09:55:29,2019-03-12 02:05:29,2019-03-11 22:08:29,733,8062,0.76,0.89,2.0,0.0,0.0,2.0,3255.0,2201.68
645,12493,1,PVG,LHR,1390,1371,?,?,0,0,?,?,0,0,PVG,LHR,2019-02-14 07:48:11,2019-02-15 06:58:11,2019-02-15 06:39:11,1371,3539,0.7,3.69,2.0,0.0,0.0,2.0,5738.0,14821.25
646,4911,1,AMS,DOH,1079,888,?,?,0,0,?,?,0,0,AMS,DOH,2019-02-09 11:19:57,2019-02-10 05:18:57,2019-02-10 02:07:57,888,45299,0.67,4.93,4.0,0.0,0.0,4.0,3057.0,10097.58
647,14278,1,AMS,BKK,1046,806,?,?,0,0,?,?,0,0,AMS,BKK,2019-03-06 16:08:23,2019-03-07 09:34:23,2019-03-07 05:34:23,806,50679,0.54,0.67,4.0,0.0,0.0,4.0,5717.0,2068.41
648,4059,1,FRA,CDG,285,163,?,?,0,0,?,?,0,0,FRA,CDG,2019-03-22 11:36:38,2019-03-22 16:21:38,2019-03-22 14:19:38,163,97310,0.55,3.97,4.0,0.0,0.0,4.0,278.0,607.01
649,3622,1,PVG,MAD,1285,1031,?,?,0,0,?,?,0,0,PVG,MAD,2019-02-17 20:33:28,2019-02-18 17:58:28,2019-02-18 13:44:28,1031,91265,0.66,4.53,2.5,0.0,0.0,2.5,6376.0,19062.96
650,3148,1,DXB,PVG,820,638,?,?,0,0,?,?,0,0,DXB,PVG,2019-03-13 17:31:43,2019-03-14 07:11:43,2019-03-14 04:09:43,638,75781,0.34,1.4,2.0,0.0,0.0,2.0,4004.0,1905.9
651,10791,1,FRA,ORD,940,802,?,?,0,0,?,?,0,0,FRA,ORD,2019-02-28 05:50:41,2019-02-28 21:30:41,2019-02-28 19:12:41,802,86275,0.33,1.57,6.0,0.0,0.0,6.0,4328.0,2242.34
652,10942,1,FRA,FCO,290,154,?,?,0,0,?,?,0,0,FRA,FCO,2019-02-02 14:00:58,2019-02-02 18:50:58,2019-02-02 16:34:58,154,12816,0.6,1.0,3.5,0.0,0.0,3.5,595.0,357.0
653,279,2,ORD,FRA,985,1091,FRA,FCO,290,139,?,?,0,0,ORD,FCO,2019-03-04 07:10:33,2019-03-05 04:25:33,2019-03-05 03:40:33,1230,45165,0.56,2.1,6.0,3.5,0.0,9.5,4807.0,5653.03
654,10952,1,FRA,LHR,215,151,?,?,0,0,?,?,0,0,FRA,LHR,2019-02-11 13:13:21,2019-02-11 16:48:21,2019-02-11 15:44:21,151,30122,0.62,1.05,3.0,0.0,0.0,3.0,406.0,264.31
655,12163,2,TLV,LHR,725,578,LHR,FCO,1210,1273,?,?,0,0,TLV,FCO,2019-02-11 02:41:50,2019-02-12 10:56:50,2019-02-12 09:32:50,1851,56295,0.72,0.62,2.5,2.5,0.0,5.0,1415.0,631.66
656,3851,1,FRA,SVO,890,864,?,?,0,0,?,?,0,0,FRA,SVO,2019-03-21 18:05:28,2019-03-22 08:55:28,2019-03-22 08:29:28,864,98297,0.37,2.45,3.0,0.0,0.0,3.0,1257.0,1139.47
657,3053,2,DXB,PVG,815,618,PVG,SIN,1850,1312,?,?,0,0,DXB,SIN,2019-02-11 23:36:33,2019-02-13 20:01:33,2019-02-13 07:46:33,1930,23152,0.69,3.97,2.0,2.5,0.0,4.5,3630.0,9943.66
658,9655,1,DOH,LHR,1015,787,?,?,0,0,?,?,0,0,DOH,LHR,2019-03-15 21:45:18,2019-03-16 14:40:18,2019-03-16 10:52:18,787,29179,0.64,1.67,2.0,0.0,0.0,2.0,3255.0,3478.94
659,326,1,DOH,LHR,1030,782,?,?,0,0,?,?,0,0,DOH,LHR,2019-03-06 08:53:16,2019-03-07 02:03:16,2019-03-06 21:55:16,782,82693,0.79,4.86,2.0,0.0,0.0,2.0,3255.0,12497.25
660,11059,1,ARN,LHR,180,163,?,?,0,0,?,?,0,0,ARN,LHR,2019-01-21 13:56:10,2019-01-21 16:56:10,2019-01-21 16:39:10,163,38519,0.44,1.02,2.5,0.0,0.0,2.5,908.0,407.51
661,1310,1,OSL,DOH,815,675,?,?,0,0,?,?,0,0,OSL,DOH,2019-03-31 12:17:39,2019-04-01 01:52:39,2019-03-31 23:32:39,675,80381,0.74,2.93,2.0,0.0,0.0,2.0,3078.0,6673.72
662,3920,2,SVO,PVG,1145,934,PVG,VIE,1465,1006,?,?,0,0,SVO,VIE,2019-02-26 07:56:07,2019-02-28 03:26:07,2019-02-27 16:16:07,1940,32557,0.58,4.23,2.0,2.0,0.0,4.0,1032.0,2531.91
663,4246,1,FRA,LHR,215,172,?,?,0,0,?,?,0,0,FRA,LHR,2019-02-15 02:35:41,2019-02-15 06:10:41,2019-02-15 05:27:41,172,31668,0.33,1.5,3.0,0.0,0.0,3.0,406.0,200.97
664,11020,1,ARN,FCO,100,218,?,?,0,0,?,?,0,0,ARN,FCO,2019-02-21 02:56:32,2019-02-21 04:36:32,2019-02-21 06:34:32,218,3107,0.61,3.18,3.0,0.0,0.0,3.0,1256.0,2436.39
665,10446,1,FRA,LHR,215,183,?,?,0,0,?,?,0,0,FRA,LHR,2019-02-03 13:12:05,2019-02-03 16:47:05,2019-02-03 16:15:05,183,22277,0.77,4.37,3.0,0.0,0.0,3.0,406.0,1366.15
666,10508,1,FRA,AMS,240,149,?,?,0,0,?,?,0,0,FRA,AMS,2019-01-21 02:00:47,2019-01-21 06:00:47,2019-01-21 04:29:47,149,13607,0.63,2.93,5.0,0.0,0.0,5.0,227.0,419.02
667,8854,1,FRA,PVG,1220,917,?,?,0,0,?,?,0,0,FRA,PVG,2019-02-25 12:05:52,2019-02-26 08:25:52,2019-02-26 03:22:52,917,31727,0.39,3.37,3.0,0.0,0.0,3.0,5501.0,7229.96
668,12430,1,DXB,AMS,900,1765,?,?,0,0,?,?,0,0,DXB,AMS,2019-02-27 15:15:34,2019-02-28 06:15:34,2019-02-28 20:40:34,1765,53595,0.41,0.13,4.0,0.0,0.0,4.0,3209.0,171.04
669,6532,1,PVG,DEL,860,570,?,?,0,0,?,?,0,0,PVG,DEL,2019-02-07 21:28:36,2019-02-08 11:48:36,2019-02-08 06:58:36,570,49653,0.37,0.62,2.5,0.0,0.0,2.5,2665.0,611.35
670,7321,1,AMS,DXB,952,817,?,?,0,0,?,?,0,0,AMS,DXB,2019-02-22 19:50:02,2019-02-23 11:42:02,2019-02-23 09:27:02,817,77318,0.49,0.82,4.0,0.0,0.0,4.0,3209.0,1289.38
671,9320,1,FRA,PVG,1220,1017,?,?,0,0,?,?,0,0,FRA,PVG,2019-01-12 19:05:47,2019-01-13 15:25:47,2019-01-13 12:02:47,1017,4063,0.65,0.73,3.0,0.0,0.0,3.0,5501.0,2610.22
672,13291,2,BKK,LHR,970,806,LHR,MUC,510,840,?,?,0,0,BKK,MUC,2019-01-08 02:22:22,2019-01-09 03:02:22,2019-01-09 05:48:22,1646,17953,0.76,1.95,2.0,2.0,0.0,4.0,5464.0,8097.65
673,10810,1,FRA,SVO,890,824,?,?,0,0,?,?,0,0,FRA,SVO,2019-03-26 18:23:17,2019-03-27 09:13:17,2019-03-27 08:07:17,824,79636,0.41,0.9,3.0,0.0,0.0,3.0,1257.0,463.83
674,13635,1,HKG,IST,735,704,?,?,0,0,?,?,0,0,HKG,IST,2019-02-14 23:59:54,2019-02-15 12:14:54,2019-02-15 11:43:54,704,85167,0.65,3.09,2.5,0.0,0.0,2.5,4973.0,9988.27
675,13440,2,CDG,LHR,390,174,LHR,DUB,125,115,?,?,0,0,CDG,DUB,2019-01-27 14:38:36,2019-01-27 23:13:36,2019-01-27 19:27:36,289,67040,0.58,2.41,3.0,2.0,0.0,5.0,487.0,680.73
676,363,1,AMS,PVG,1215,898,?,?,0,0,?,?,0,0,AMS,PVG,2019-03-11 11:28:17,2019-03-12 07:43:17,2019-03-12 02:26:17,898,75123,0.42,1.77,4.0,0.0,0.0,4.0,5533.0,4113.23
677,1698,1,LHR,ARN,890,209,?,?,0,0,?,?,0,0,LHR,ARN,2019-02-15 12:12:28,2019-02-16 03:02:28,2019-02-15 15:41:28,209,66819,0.53,3.99,2.5,0.0,0.0,2.5,908.0,1920.15
678,12656,1,LHR,PVG,1230,722,?,?,0,0,?,?,0,0,LHR,PVG,2019-03-11 04:48:22,2019-03-12 01:18:22,2019-03-11 16:50:22,722,97718,0.73,1.98,2.0,0.0,0.0,2.0,5738.0,8293.71
679,4698,1,FRA,CDG,285,194,?,?,0,0,?,?,0,0,FRA,CDG,2019-01-20 06:41:33,2019-01-20 11:26:33,2019-01-20 09:55:33,194,4887,0.64,3.3,4.0,0.0,0.0,4.0,278.0,587.14
680,586,2,ZRH,LHR,100,140,LHR,DXB,660,698,?,?,0,0,ZRH,DXB,2019-02-08 18:26:31,2019-02-09 07:06:31,2019-02-09 08:24:31,838,79079,0.34,1.63,2.5,2.0,0.0,4.5,2961.0,1640.99
681,7458,1,HKG,IST,740,540,?,?,0,0,?,?,0,0,HKG,IST,2019-03-01 07:43:27,2019-03-01 20:03:27,2019-03-01 16:43:27,540,17766,0.43,0.23,2.5,0.0,0.0,2.5,4973.0,491.83
682,6750,2,VIE,PVG,1380,989,PVG,DXB,795,378,?,?,0,0,VIE,DXB,2019-03-03 21:28:19,2019-03-05 09:43:19,2019-03-04 20:15:19,1367,6271,0.43,1.35,2.0,2.0,0.0,4.0,2622.0,1522.07
683,11635,1,LHR,PVG,1035,778,?,?,0,0,?,?,0,0,LHR,PVG,2019-01-20 14:27:50,2019-01-21 07:42:50,2019-01-21 03:25:50,778,70258,0.59,1.85,2.0,0.0,0.0,2.0,5738.0,6263.03
684,3603,1,PVG,LHR,1275,878,?,?,0,0,?,?,0,0,PVG,LHR,2019-03-14 19:23:08,2019-03-15 16:38:08,2019-03-15 10:01:08,878,61717,0.7,3.51,2.0,0.0,0.0,2.0,5738.0,14098.27
685,10759,1,FRA,CDG,290,158,?,?,0,0,?,?,0,0,FRA,CDG,2019-02-04 18:24:06,2019-02-04 23:14:06,2019-02-04 21:02:06,158,36638,0.74,3.81,4.0,0.0,0.0,4.0,278.0,783.79
686,4965,2,ORD,FRA,975,798,FRA,ARN,260,187,?,?,0,0,ORD,ARN,2019-03-16 19:32:16,2019-03-17 16:07:16,2019-03-17 11:57:16,985,3814,0.36,1.27,6.0,3.5,0.0,9.5,4257.0,1946.3
687,2067,1,AMS,DXB,1240,1020,?,?,0,0,?,?,0,0,AMS,DXB,2019-02-19 17:19:46,2019-02-20 13:59:46,2019-02-20 10:19:46,1020,40869,0.77,4.53,4.0,0.0,0.0,4.0,3209.0,11193.31
688,1119,1,DOH,PVG,905,514,?,?,0,0,?,?,0,0,DOH,PVG,2019-02-26 13:04:53,2019-02-27 04:09:53,2019-02-26 21:38:53,514,7242,0.73,2.01,2.0,0.0,0.0,2.0,4220.0,6192.01
689,11084,1,FRA,DXB,995,843,?,?,0,0,?,?,0,0,FRA,DXB,2019-01-24 22:56:54,2019-01-25 15:31:54,2019-01-25 12:59:54,843,83976,0.47,0.7,3.0,0.0,0.0,3.0,3008.0,989.63
690,10906,1,FRA,CDG,295,189,?,?,0,0,?,?,0,0,FRA,CDG,2019-02-09 16:57:07,2019-02-09 21:52:07,2019-02-09 20:06:07,189,66192,0.56,1.61,4.0,0.0,0.0,4.0,278.0,250.64
691,10877,1,FRA,MUC,205,161,?,?,0,0,?,?,0,0,FRA,MUC,2019-01-26 03:38:55,2019-01-26 07:03:55,2019-01-26 06:19:55,161,23999,0.67,2.13,3.0,0.0,0.0,3.0,186.0,265.44
692,7139,1,FRA,DXB,1020,884,?,?,0,0,?,?,0,0,FRA,DXB,2019-02-27 13:32:57,2019-02-28 06:32:57,2019-02-28 04:16:57,884,78329,0.59,1.68,3.0,0.0,0.0,3.0,3008.0,2981.53
693,3616,1,FRA,LHR,215,155,?,?,0,0,?,?,0,0,FRA,LHR,2019-01-09 00:39:23,2019-01-09 04:14:23,2019-01-09 03:14:23,155,33206,0.53,3.05,3.0,0.0,0.0,3.0,406.0,656.3
694,11435,1,PVG,CDG,1285,924,?,?,0,0,?,?,0,0,PVG,CDG,2019-02-06 14:06:32,2019-02-07 11:31:32,2019-02-07 05:30:32,924,18777,0.5,0.88,3.0,0.0,0.0,3.0,5754.0,2531.76
695,6329,1,CDG,PVG,1250,905,?,?,0,0,?,?,0,0,CDG,PVG,2019-02-02 01:17:54,2019-02-02 22:07:54,2019-02-02 16:22:54,905,95769,0.72,4.28,3.0,0.0,0.0,3.0,5754.0,17731.53
696,562,2,ZRH,LHR,100,120,LHR,DXB,660,692,?,?,0,0,ZRH,DXB,2019-01-28 17:01:41,2019-01-29 05:41:41,2019-01-29 06:33:41,812,13542,0.67,0.45,2.5,2.0,0.0,4.5,2961.0,892.74
697,10709,1,FRA,LHR,215,168,?,?,0,0,?,?,0,0,FRA,LHR,2019-03-07 15:59:39,2019-03-07 19:34:39,2019-03-07 18:47:39,168,57566,0.42,2.12,3.0,0.0,0.0,3.0,406.0,361.5
698,2666,1,DXB,SYD,1045,965,?,?,0,0,?,?,0,0,DXB,SYD,2019-02-01 15:51:18,2019-02-02 09:16:18,2019-02-02 07:56:18,965,80609,0.52,1.06,2.5,0.0,0.0,2.5,7479.0,4122.42
699,6897,1,LHR,DOH,970,751,?,?,0,0,?,?,0,0,LHR,DOH,2019-01-13 00:20:24,2019-01-13 16:30:24,2019-01-13 12:51:24,751,87871,0.44,0.92,2.0,0.0,0.0,2.0,3255.0,1317.62
700,9109,2,DUB,LHR,125,155,LHR,VIE,110,116,?,?,0,0,DUB,VIE,2019-03-07 00:20:22,2019-03-07 04:15:22,2019-03-07 04:51:22,271,94389,0.39,4.53,2.0,2.0,0.0,4.0,1057.0,1867.4
701,4449,1,FRA,ORD,930,795,?,?,0,0,?,?,0,0,FRA,ORD,2019-03-02 18:38:23,2019-03-03 10:08:23,2019-03-03 07:53:23,795,74190,0.58,4.17,6.0,0.0,0.0,6.0,4328.0,10467.7
702,8514,1,MAD,PVG,1240,1024,?,?,0,0,?,?,0,0,MAD,PVG,2019-02-18 14:36:40,2019-02-19 11:16:40,2019-02-19 07:40:40,1024,38677,0.48,0.22,2.5,0.0,0.0,2.5,6376.0,673.31
703,11405,1,LHR,ORD,960,653,?,?,0,0,?,?,0,0,LHR,ORD,2019-02-15 17:42:24,2019-02-16 09:42:24,2019-02-16 04:35:24,653,20250,0.39,0.35,5.0,0.0,0.0,5.0,3939.0,537.67
704,11675,2,TLV,LHR,470,500,LHR,FCO,110,154,?,?,0,0,TLV,FCO,2019-01-30 19:19:18,2019-01-31 04:59:18,2019-01-31 06:13:18,654,90085,0.54,0.37,2.5,2.5,0.0,5.0,1415.0,282.72
705,2501,1,ZRH,FCO,80,120,?,?,0,0,?,?,0,0,ZRH,FCO,2019-03-14 18:58:44,2019-03-14 20:18:44,2019-03-14 20:58:44,120,69735,0.33,4.07,3.0,0.0,0.0,3.0,431.0,578.88
706,5139,1,AMS,DOH,1074,878,?,?,0,0,?,?,0,0,AMS,DOH,2019-02-12 15:05:27,2019-02-13 08:59:27,2019-02-13 05:43:27,878,42505,0.59,3.71,4.0,0.0,0.0,4.0,3057.0,6691.47
707,2659,1,ZRH,FCO,660,360,?,?,0,0,?,?,0,0,ZRH,FCO,2019-03-24 10:33:14,2019-03-24 21:33:14,2019-03-24 16:33:14,360,55118,0.59,4.31,3.0,0.0,0.0,3.0,431.0,1095.99
708,1336,1,CDG,SIN,845,809,?,?,0,0,?,?,0,0,CDG,SIN,2019-02-23 11:24:03,2019-02-24 01:29:03,2019-02-24 00:53:03,809,10998,0.51,0.44,3.5,0.0,0.0,3.5,6659.0,1494.28
709,12266,1,DXB,AMS,930,865,?,?,0,0,?,?,0,0,DXB,AMS,2019-01-06 17:32:01,2019-01-07 09:02:01,2019-01-07 07:57:01,865,23647,0.67,3.08,4.0,0.0,0.0,4.0,3209.0,6622.09
710,8690,1,SIN,LHR,620,580,?,?,0,0,?,?,0,0,SIN,LHR,2019-01-08 16:49:28,2019-01-09 03:09:28,2019-01-09 02:29:28,580,63148,0.5,0.06,2.5,0.0,0.0,2.5,6758.0,202.74
711,2979,1,FRA,CDG,290,289,?,?,0,0,?,?,0,0,FRA,CDG,2019-03-13 18:06:42,2019-03-13 22:56:42,2019-03-13 22:55:42,289,48835,0.52,3.68,4.0,0.0,0.0,4.0,278.0,531.98
712,14249,1,PVG,DXB,795,393,?,?,0,0,?,?,0,0,PVG,DXB,2019-03-26 20:01:05,2019-03-27 09:16:05,2019-03-27 02:34:05,393,93200,0.41,0.21,2.0,0.0,0.0,2.0,4004.0,344.74
713,5854,1,DEL,LHR,730,708,?,?,0,0,?,?,0,0,DEL,LHR,2019-01-03 19:01:09,2019-01-04 07:11:09,2019-01-04 06:49:09,708,73131,0.74,0.18,2.5,0.0,0.0,2.5,4180.0,556.78
714,3272,1,BKK,AMS,900,2950,?,?,0,0,?,?,0,0,BKK,AMS,2019-02-01 08:28:07,2019-02-01 23:28:07,2019-02-03 09:38:07,2950,50868,0.58,3.66,4.0,0.0,0.0,4.0,5717.0,12136.05
715,8132,1,FCO,ARN,490,105,?,?,0,0,?,?,0,0,FCO,ARN,2019-02-18 02:10:19,2019-02-18 10:20:19,2019-02-18 03:55:19,105,99980,0.59,1.91,3.0,0.0,0.0,3.0,1256.0,1415.39
716,4108,1,DXB,SYD,1045,855,?,?,0,0,?,?,0,0,DXB,SYD,2019-02-20 05:41:55,2019-02-20 23:06:55,2019-02-20 19:56:55,855,19282,0.43,4.32,2.5,0.0,0.0,2.5,7479.0,13892.99
717,1064,1,IST,LHR,995,822,?,?,0,0,?,?,0,0,IST,LHR,2019-01-15 22:08:24,2019-01-16 14:43:24,2019-01-16 11:50:24,822,88827,0.51,0.69,2.5,0.0,0.0,2.5,1560.0,548.96
718,6158,1,PVG,MAD,1315,1134,?,?,0,0,?,?,0,0,PVG,MAD,2019-03-25 02:48:15,2019-03-26 00:43:15,2019-03-25 21:42:15,1134,63948,0.64,1.36,2.5,0.0,0.0,2.5,6376.0,5549.67
719,14426,1,CDG,PVG,1250,983,?,?,0,0,?,?,0,0,CDG,PVG,2019-01-11 07:01:03,2019-01-12 03:51:03,2019-01-11 23:24:03,983,3109,0.46,2.74,3.0,0.0,0.0,3.0,5754.0,7252.34
720,12227,1,LHR,PVG,1430,1314,?,?,0,0,?,?,0,0,LHR,PVG,2019-01-12 09:12:50,2019-01-13 09:02:50,2019-01-13 07:06:50,1314,77172,0.67,2.52,2.0,0.0,0.0,2.0,5738.0,9688.04
721,4045,1,FRA,CDG,290,219,?,?,0,0,?,?,0,0,FRA,CDG,2019-02-10 12:36:07,2019-02-10 17:26:07,2019-02-10 16:15:07,219,67051,0.63,2.15,4.0,0.0,0.0,4.0,278.0,376.55
722,10462,2,ARN,SYD,725,605,SYD,SIN,2400,2180,?,?,0,0,ARN,SIN,2019-01-04 23:56:09,2019-01-07 04:01:09,2019-01-06 22:21:09,2785,80553,0.68,0.61,3.0,3.0,0.0,6.0,5997.0,2487.56
723,11499,2,DXB,SYD,1045,984,SYD,HKG,420,215,?,?,0,0,DXB,HKG,2019-01-09 10:56:40,2019-01-10 11:21:40,2019-01-10 06:55:40,1199,52500,0.75,0.89,2.5,2.5,0.0,5.0,3676.0,2453.73
724,9045,1,LHR,PVG,1045,805,?,?,0,0,?,?,0,0,LHR,PVG,2019-03-08 18:23:03,2019-03-09 11:48:03,2019-03-09 07:48:03,805,82701,0.45,1.83,2.0,0.0,0.0,2.0,5738.0,4725.24
725,12927,1,SIN,CDG,795,674,?,?,0,0,?,?,0,0,SIN,CDG,2019-03-22 11:13:16,2019-03-23 00:28:16,2019-03-22 22:27:16,674,52783,0.79,1.26,3.5,0.0,0.0,3.5,6659.0,6628.37
726,964,2,DXB,PVG,795,603,PVG,BKK,1130,680,?,?,0,0,DXB,BKK,2019-01-29 23:53:18,2019-01-31 07:58:18,2019-01-30 21:16:18,1283,52205,0.64,0.4,2.0,2.0,0.0,4.0,3045.0,779.52
727,14142,1,LHR,TLV,785,514,?,?,0,0,?,?,0,0,LHR,TLV,2019-01-16 18:08:53,2019-01-17 07:13:53,2019-01-17 02:42:53,514,79657,0.64,4.92,2.5,0.0,0.0,2.5,2228.0,7015.53
728,4473,1,FRA,CDG,280,180,?,?,0,0,?,?,0,0,FRA,CDG,2019-03-25 11:15:17,2019-03-25 15:55:17,2019-03-25 14:15:17,180,99285,0.42,0.99,4.0,0.0,0.0,4.0,278.0,115.59
729,11571,1,MAD,PVG,1055,867,?,?,0,0,?,?,0,0,MAD,PVG,2019-01-15 13:53:46,2019-01-16 07:28:46,2019-01-16 04:20:46,867,15928,0.41,3.52,2.5,0.0,0.0,2.5,6376.0,9201.84
730,4851,1,TLV,IST,910,756,?,?,0,0,?,?,0,0,TLV,IST,2019-01-08 02:22:40,2019-01-08 17:32:40,2019-01-08 14:58:40,756,22381,0.43,4.73,3.0,0.0,0.0,3.0,704.0,1431.87
731,14539,1,CDG,PVG,1250,899,?,?,0,0,?,?,0,0,CDG,PVG,2019-03-18 12:27:00,2019-03-19 09:17:00,2019-03-19 03:26:00,899,42138,0.43,2.46,3.0,0.0,0.0,3.0,5754.0,6086.58
732,2435,1,ZRH,FCO,660,380,?,?,0,0,?,?,0,0,ZRH,FCO,2019-03-11 18:00:20,2019-03-12 05:00:20,2019-03-12 00:20:20,380,87722,0.39,3.6,3.0,0.0,0.0,3.0,431.0,605.12
733,9157,1,DOH,PVG,1035,812,?,?,0,0,?,?,0,0,DOH,PVG,2019-03-04 02:49:33,2019-03-04 20:04:33,2019-03-04 16:21:33,812,57050,0.44,4.51,2.0,0.0,0.0,2.0,4220.0,8374.17
734,9289,1,FRA,PVG,1220,994,?,?,0,0,?,?,0,0,FRA,PVG,2019-03-28 14:02:23,2019-03-29 10:22:23,2019-03-29 06:36:23,994,96341,0.78,4.11,3.0,0.0,0.0,3.0,5501.0,17635.11
735,10141,1,FRA,MUC,195,213,?,?,0,0,?,?,0,0,FRA,MUC,2019-02-15 15:40:08,2019-02-15 18:55:08,2019-02-15 19:13:08,213,41473,0.33,1.67,3.0,0.0,0.0,3.0,186.0,102.5
736,11876,1,CDG,DUB,610,149,?,?,0,0,?,?,0,0,CDG,DUB,2019-02-10 03:38:26,2019-02-10 13:48:26,2019-02-10 06:07:26,149,7486,0.73,4.24,3.0,0.0,0.0,3.0,487.0,1507.36
737,2599,1,FRA,VIE,295,175,?,?,0,0,?,?,0,0,FRA,VIE,2019-01-03 03:38:49,2019-01-03 08:33:49,2019-01-03 06:33:49,175,22227,0.37,1.98,3.0,0.0,0.0,3.0,386.0,282.78
738,10084,1,FCO,PVG,1200,1042,?,?,0,0,?,?,0,0,FCO,PVG,2019-03-22 07:05:08,2019-03-23 03:05:08,2019-03-23 00:27:08,1042,99513,0.68,0.37,2.5,0.0,0.0,2.5,5693.0,1432.36
739,2742,1,ZRH,FCO,660,395,?,?,0,0,?,?,0,0,ZRH,FCO,2019-01-21 02:07:46,2019-01-21 13:07:46,2019-01-21 08:42:46,395,54925,0.71,4.26,3.0,0.0,0.0,3.0,431.0,1303.6
740,13722,1,SIN,CDG,795,724,?,?,0,0,?,?,0,0,SIN,CDG,2019-01-22 06:14:10,2019-01-22 19:29:10,2019-01-22 18:18:10,724,69909,0.73,2.24,3.5,0.0,0.0,3.5,6659.0,10888.8
741,10880,1,FRA,CDG,285,442,?,?,0,0,?,?,0,0,FRA,CDG,2019-02-23 11:03:30,2019-02-23 15:48:30,2019-02-23 18:25:30,442,67032,0.69,2.58,4.0,0.0,0.0,4.0,278.0,494.9
742,10306,1,FRA,DXB,1020,821,?,?,0,0,?,?,0,0,FRA,DXB,2019-01-30 17:33:31,2019-01-31 10:33:31,2019-01-31 07:14:31,821,41714,0.55,1.54,3.0,0.0,0.0,3.0,3008.0,2547.78
743,12327,1,FCO,LHR,155,174,?,?,0,0,?,?,0,0,FCO,LHR,2019-01-18 01:25:34,2019-01-18 04:00:34,2019-01-18 04:19:34,174,78930,0.63,1.05,2.5,0.0,0.0,2.5,897.0,593.37
744,5674,1,DEL,LHR,970,741,?,?,0,0,?,?,0,0,DEL,LHR,2019-02-02 20:36:27,2019-02-03 12:46:27,2019-02-03 08:57:27,741,76562,0.67,4.72,2.5,0.0,0.0,2.5,4180.0,13218.83
745,737,1,DXB,AMS,910,953,?,?,0,0,?,?,0,0,DXB,AMS,2019-01-30 13:20:50,2019-01-31 04:30:50,2019-01-31 05:13:50,953,93361,0.4,0.71,4.0,0.0,0.0,4.0,3209.0,911.36
746,1011,1,DXB,AMS,795,737,?,?,0,0,?,?,0,0,DXB,AMS,2019-02-13 07:51:56,2019-02-13 21:06:56,2019-02-13 20:08:56,737,32450,0.39,4.09,4.0,0.0,0.0,4.0,3209.0,5118.68
747,4171,1,FRA,CDG,295,228,?,?,0,0,?,?,0,0,FRA,CDG,2019-03-04 23:34:04,2019-03-05 04:29:04,2019-03-05 03:22:04,228,27958,0.54,3.6,4.0,0.0,0.0,4.0,278.0,540.43
748,11096,1,FRA,LHR,215,257,?,?,0,0,?,?,0,0,FRA,LHR,2019-03-13 18:14:01,2019-03-13 21:49:01,2019-03-13 22:31:01,257,68666,0.39,1.16,3.0,0.0,0.0,3.0,406.0,183.67
749,13646,1,HKG,IST,735,601,?,?,0,0,?,?,0,0,HKG,IST,2019-01-31 06:55:13,2019-01-31 19:10:13,2019-01-31 16:56:13,601,70197,0.69,4.28,2.5,0.0,0.0,2.5,4973.0,14686.26
750,6177,1,CDG,PVG,1250,1039,?,?,0,0,?,?,0,0,CDG,PVG,2019-03-02 16:19:28,2019-03-03 13:09:28,2019-03-03 09:38:28,1039,50008,0.31,2.24,3.0,0.0,0.0,3.0,5754.0,3995.58
751,7908,1,OSL,SVO,820,1828,?,?,0,0,?,?,0,0,OSL,SVO,2019-01-08 23:54:59,2019-01-09 13:34:59,2019-01-10 06:22:59,1828,3524,0.46,1.78,2.0,0.0,0.0,2.0,996.0,815.52
